code,name,date,close,action,strength,reason
SH600019,宝钢股份,2021-12-16,7.47,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,5.4,macd dif_main over 0 n days_2; macd historgram over 0 n days_25; close under sma60; sma21 under sma60; cross over sma5; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SH600022,山东钢铁,2021-12-16,1.8,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,2.3,macd historgram over 0 n days_22; close under sma60; sma21 under sma60; cross over sma5; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SH600026,中远海能,2021-12-16,5.77,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd dif_main over 0 n days_6; macd historgram over 0 n days_22; close under sma60; sma21 under sma60; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SH600028,中国石化,2021-12-16,4.22,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; ,3.4,macd historgram over 0 n days_21; close under sma60; sma21 under sma60; cross over sma5; cross over sma21; macd sig less than 0; macd dif great than sig; 
SH600029,南方航空,2021-12-16,6.28,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600031,三一重工,2021-12-16,23.89,BUY_CHECK; BUY_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,1.1,macd dif_main over 0 n days_5; macd historgram over 0 n days_23; sma21 under sma60; cross over sma5; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SH600036,招商银行,2021-12-16,51.2,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_8; ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SH600050,中国联通,2021-12-16,3.95,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; ,1.1,macd historgram over 0 n days_11; close under sma60; sma21 under sma60; cross over sma5; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SH600054,黄山旅游,2021-12-16,9.26,BUY_CHECK; BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_EARLY; BUY_CHECK; ,0.0,macd dif_main over 0 n days_2; macd historgram over 0 n days_5; ma55 near ma21; sma21 under sma60; cross down sma5; macd dif great than 0; macd sig less than 0; macd dif great than sig; 
SH600061,国投资本,2021-12-16,8.25,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_CHECK; ,0.5,macd historgram over 0 n days_25; close under sma60; sma21 under sma60; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SH600063,皖维高新,2021-12-16,6.48,BUY_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; 
SH600066,宇通客车,2021-12-16,10.89,SELL_CHECK; SELL_CHECK; SELL_CHECK; ,0.0,close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif less than sig; 
SH600073,上海梅林,2021-12-16,7.85,BUY_CHECK; BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_CHECK; ,0.0,macd historgram over 0 n days_5; ma55 near ma21; close under sma60; sma21 under sma60; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
SH600075,新疆天业,2021-12-16,8.13,BUY_CHECK; SELL_CHECK; SELL_CHECK; BUY_EARLY; BUY_EARLY; BUY_CHECK; ,6.1,macd historgram over 0 n days_23; close under sma60; sma21 under sma60; cross over sma5; cross over sma21; macd dif less than 0; macd sig less than 0; macd dif great than sig; 
