code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH600290,ST华仪,238,0.2032273719970881,0.27347731133220093,0.25697646202378066,0.00994904149478282,0.22494540160155302,0.5619995146809027,0.8975976704683329,0.14316913370541132,0.7464207716573648
SH600302,标准股份,248,0.5826255763164281,0.7422955593302596,0.18684785246299443,0.026935209900509585,0.16743508857073525,0.41785974278087845,0.4535306964329046,0.6500849308420287,0.12120844455229313
SH600316,洪都航空,260,0.38243144867750545,0.2562484833778209,0.8318369327833051,0.04756127153603494,0.8080562970152876,0.055326377092938604,0.5937879155544771,0.571463237078379,0.41628245571463235
SH600339,中油工程,280,0.34578985683086627,0.30259645717058964,0.8488231011890318,0.08080562970152876,0.8386314001455958,0.09609318126668284,0.9257461781121087,0.2772385343363261,0.600825042465421
SH600340,华夏幸福,281,0.8240718272264014,0.4600825042465421,0.0031545741324921135,0.02014074253821888,0.0024265954865323952,0.7180296044649357,0.9454016015530211,0.43205532637709293,0.5032759039068188
SH600366,宁波韵升,300,0.3812181509342393,0.3309876243630187,0.12399902936180539,0.0939092453288037,0.11210871147779665,0.37005581169619023,0.2618296529968454,0.6656151419558359,0.933632613443339
SH600369,西南证券,303,0.3755156515408881,0.3722397476340694,0.42295559330259647,0.0184421256976462,0.38170347003154576,0.0300897840330017,0.8689638437272507,0.4501334627517593,0.8624120359136132
SH600371,万向德农,305,0.3882552778451832,0.6775054598398447,0.3838874059694249,0.08056297015287552,0.3372967726280029,0.843969910215967,0.2113564668769716,0.7723853433632614,0.7703227371997088
SH600387,ST海越,319,0.3397233681145353,0.2395049745207474,0.11866051929143412,0.013588934724581413,0.10677020140742538,0.0589662703227372,0.16064062120844455,0.8595001213297744,0.7658335355496239
SH600390,五矿资本,322,0.7843969910215967,0.5983984469788887,0.005581169619024508,0.03567095365202621,0.005338510070371269,0.01892744479495268,0.7546711963115749,0.24702742052899782,0.19752487260373697
SH600418,江淮汽车,340,0.2535792283426353,0.18345061878184907,0.4062120844455229,0.004125212327105072,0.3552535792283426,0.11429264741567581,0.855132249454016,0.15141955835962145,0.5575103130308178
SH600421,华嵘控股,343,0.21608832807570977,0.9818005338510071,0.3579228342635283,0.0300897840330017,0.31303081776267894,0.3916525115263286,0.6173258917738413,0.566367386556661,0.9178597427808785
SH600423,柳化股份,345,0.17034700315457413,0.2907061392865809,0.2717786944916282,0.0026692550351856345,0.38170347003154576,0.42101431691337055,0.11817520019412764,0.9046347973792769,0.32200922106284885
SH600466,蓝光发展,368,0.8318369327833051,0.8818247998058724,0.007037126910943946,0.04125212327105072,0.006794467362290706,0.4011162339238049,0.9475855374909002,0.37951953409366657,0.5154088813394807
SH600477,杭萧钢构,375,0.5231739868963844,0.907789371511769,0.17398689638437273,0.09997573404513467,0.8728463965057025,0.29094879883523417,0.6796893957777238,0.3290463479737928,0.4786459597185149
SH600502,安徽建工,396,0.6163552535792284,0.5661247270080078,0.9587478767289492,0.023052657122057753,0.9478281970395535,0.15651540888133947,0.9546226644018442,0.22106284882310118,0.4942975006066489
SH600506,*ST香梨,399,0.18696918223732104,0.2069885950012133,0.3851007037126911,0.06673137587964087,0.33802475127396264,0.04634797379276875,0.022324678476098033,0.9832564911429265,0.7687454501334627
SH600517,国网英大,409,0.4092453288036884,0.6974035428294103,0.030332443581654937,0.09487988352341664,0.02911914583838874,0.17641349187090513,0.6328561028876486,0.4083960203834021,0.1929143411793254
SH600533,栖霞建设,424,0.5031545741324921,0.5285124969667556,0.8898325649114293,0.0601795680660034,0.8580441640378549,0.6141713176413491,0.9441883038097549,0.4714875030332444,0.5154088813394807
SH600540,新赛股份,430,0.16488716330987624,0.19194370298471244,0.19121572433875272,0.0002426595486532395,0.17156030089784033,0.06673137587964087,0.8053870419801019,0.12254307206988595,0.7687454501334627
SH600556,天下秀,441,0.36398932297985925,0.792283426352827,0.09779179810725552,0.05387041980101917,0.0878427566124727,0.41834506187818493,0.20237806357680174,0.8937151176898811,0.17168163067216696
SH600560,金自天正,445,0.3681145353069643,0.3681145353069643,0.5200194127638923,0.03518563455471973,0.38170347003154576,0.47537005581169617,0.7384130065518079,0.4270808056297015,0.12642562484833778
SH600599,ST熊猫,481,0.47318611987381703,0.5156515408881339,0.22809997573404514,0.011404998786702257,0.20165008493084202,0.8007765105556903,0.17908274690609075,0.8837660761950983,0.4372725066731376
SH600604,市北高新,486,0.2677748119388498,0.2623149720941519,0.022324678476098033,0.008007765105556904,0.022082018927444796,0.8740596942489687,0.7257947100218394,0.4921135646687697,0.5032759039068188
SH600605,汇通能源,487,0.5242659548653239,0.4668769716088328,0.18975976704683328,0.0031545741324921135,0.16986168405726765,0.9589905362776026,0.044649356952196066,0.959475855374909,0.949890803203106
SH600608,ST沪科,489,0.149963601067702,0.31181752001941276,0.3960203834020869,0.01504489201650085,0.34578985683086627,0.044406697403542826,0.8604707595243872,0.41130793496724094,0.8722397476340694
SH600611,大众交通,492,0.42586750788643535,0.41300655180781365,0.056297015287551565,0.04925988837660762,0.051443824314486776,0.6134433389953895,0.5260859014802233,0.46833292890075223,0.21948556175685513
SH600615,*ST丰华,495,0.1511768988109682,0.14947828197039553,0.3935937879155545,0.008493084202863382,0.3440912399902936,0.15263285610288765,0.014074253821887891,0.9961174472215482,0.44176170832322254
SH600616,金枫酒业,496,0.17034700315457413,0.16136859985440427,0.5442853676292162,0.016743508857073527,0.5209900509585053,0.7823343848580442,0.09075467119631157,0.9235622421742296,0.9946614899296288
SH600620,天宸股份,500,0.3397233681145353,0.3402086872118418,0.23368114535306964,0.07328318369327833,0.20601795680660034,0.884494054841058,0.11162339238049017,0.9907789371511769,0.7830623635040039
SH600647,同达创业,522,0.26085901480223245,0.3266197524872604,0.39723368114535307,0.03421499636010677,0.34676049502547923,0.05872361077408396,0.4069400630914827,0.7129337539432177,0.8745450133462752
SH600655,豫园股份,530,0.8155787430235379,0.6906090754671196,0.03906818733317156,0.0842028633826741,0.03785488958990536,0.4464935695219607,0.8252851249696675,0.3722397476340694,0.949890803203106
SH600663,陆家嘴,536,0.8315942732346517,0.9281727735986411,0.007279786459597185,0.09196796893957777,0.007037126910943946,0.9597185149235622,0.851007037126911,0.17156030089784033,0.5274205289978161
SH600685,中船防务,553,0.9745207473914098,0.9745207473914098,0.038097549138558603,0.07959233195826255,0.0368842513952924,0.081048289250182,0.7100218393593788,0.24799805872361078,0.41070128609560785
SH600693,东百集团,560,0.4353312302839117,0.46469303567095366,0.17956806600339723,0.08687211841785974,0.16185391895171075,0.8080562970152876,0.8340208687211842,0.21536034942975005,0.9577772385343363
SH600694,大商股份,561,0.93969910215967,0.40208687211841787,0.9019655423440912,0.09318126668284397,0.8849793739383645,0.6493569521960689,0.5518078136374667,0.49041494782819706,0.9532880368842513
SH600695,*ST绿庭,562,0.14195583596214512,0.12569764620237805,0.35840815336083476,0.002911914583838874,0.31545741324921134,0.9259888376607619,0.3322009221062849,0.787187575831109,0.19558359621451105
SH600713,南京医药,577,0.549138558602281,0.585537490900267,0.02062606163552536,0.03494297500606649,0.02038340208687212,0.07886435331230283,0.9388497937393836,0.27905848095122543,0.3728463965057025
SH600723,0,587,0.13661732589177383,0.1363746663431206,0.485319097306479,0.007765105556903664,0.6343120601795681,0.5537490900266926,0.36374666343120604,0.6670710992477554,0.051807813637466636
SH600730,中国高科,594,0.19218636253336568,0.17932540645474399,0.2615869934481922,0.019170104343605922,0.22882795438000486,0.9934481921863625,0.08978403300169861,0.989808298956564,0.5316670710992477
SH600738,丽尚国潮,602,0.2953166707109925,0.3943217665615142,0.9043921378306237,0.056539674836204805,0.8874059694248969,0.9111866051929144,0.635282698374181,0.07425382188789129,0.9577772385343363
SH600755,厦门国贸,617,0.8599854404270808,0.6440184421256977,0.013831594273234651,0.06915797136617326,0.013831594273234651,0.04586265469546227,0.8767289492841543,0.40208687211841787,0.64644503761223
SH600783,鲁信创投,643,0.6051929143411793,0.5833535549623877,0.1167192429022082,0.081048289250182,0.10531424411550594,0.5515651540888133,0.47634069400630913,0.9269594758553749,0.19315700072797864
SH600790,轻纺城,648,0.46542101431691335,0.47415675806843,0.3305023052657122,0.08298956563940792,0.289735501091968,0.8757583110895414,0.4576559087600097,0.057752972579471006,0.949890803203106
SH600794,保税科技,652,0.3755156515408881,0.6488716330987624,0.5780150448920165,0.06794467362290706,0.5569036641591847,0.34117932540645474,0.2768745450133463,0.8056297015287551,0.6430478039310847
SH600804,鹏博士,661,0.2419315700072798,0.735501091967969,0.00946372239747634,0.04392137830623635,0.008735743751516622,0.8010191701043436,0.9752487260373696,0.02936180538704198,0.051807813637466636
SH600815,厦工股份,670,0.17034700315457413,0.2644989080320311,0.3513710264498908,0.00946372239747634,0.30963358408153363,0.09487988352341664,0.7260373695704926,0.6542101431691337,0.1333414219849551
SH600826,兰生股份,681,0.45425867507886436,0.318126668284397,0.8842513952924047,0.07401116233923805,0.8650812909487988,0.13661732589177383,0.1332200922106285,0.8209172530939093,0.23392380490172288
SH600829,人民同泰,684,0.44879883523416647,0.5115263285610289,0.40063091482649843,0.09851977675321524,0.7959233195826255,0.15214753700558117,0.8519776753215239,0.3783062363504004,0.3728463965057025
SH600834,申通地铁,688,0.346517835476826,0.37418102402329534,0.8082989565639408,0.044892016500849306,0.7813637466634312,0.49053627760252366,0.5685513224945402,0.044406697403542826,0.21948556175685513
SH600838,上海九百,692,0.32031060422227614,0.3249211356466877,0.18903178840087356,0.09924775539917496,0.16913370541130793,0.2788158214025722,0.028148507643775782,0.850036398932298,0.9532880368842513
SH600848,上海临港,700,0.7222761465663674,0.6326134433389954,0.9730647900994904,0.07425382188789129,0.9652996845425867,0.9043921378306237,0.7452074739140985,0.37490900266925503,0.5032759039068188
SH600857,宁波中百,707,0.280150448920165,0.31739868963843726,0.7486047075952439,0.015772870662460567,0.7180296044649357,0.10774083960203834,0.6731375879640864,0.7956806600339723,0.9577772385343363
SH600860,京城股份,710,0.5281485076437757,0.9759767046833293,0.45668527056539676,0.08177626789614172,0.432661975248726,0.11744722154816792,0.4938121815093424,0.32819703955350643,0.9178597427808785
SH600875,东方电气,725,0.6907304052414462,0.43969910215967,0.9682115991264256,0.03979616597913128,0.9582625576316428,0.3506430478039311,0.8393593787915554,0.2928900752244601,0.051807813637466636
SH600883,博闻科技,732,0.280150448920165,0.3001698616840573,0.394079107012861,0.055811696190245084,0.3445765590876001,0.007037126910943946,0.007765105556903664,0.999029361805387,0.46044649356952194
SH600896,*ST海医,744,0.2419315700072798,0.2853676292162097,0.04683329289007523,0.061392865809269594,0.044406697403542826,0.0026692550351856345,0.20043678718757582,0.8233438485804416,0.36872118417859745
SH600901,江苏租赁,748,0.705168648386314,0.8264984227129337,0.42295559330259647,0.0706139286580927,0.7745692793011405,0.0300897840330017,0.9563212812424169,0.006309148264984227,0.051807813637466636
SH600909,华安证券,751,0.5372482407182723,0.5862654695462266,0.42295559330259647,0.07206988595001214,0.38170347003154576,0.0300897840330017,0.9143411793254065,0.6303081776267896,0.8624120359136132
SH600919,江苏银行,754,0.8807328318369327,0.6153846153846154,0.42295559330259647,0.04367871875758311,0.38170347003154576,0.0300897840330017,0.9779179810725552,0.006309148264984227,0.9443096335840815
SH600973,宝胜股份,775,0.3522203348701771,0.393108468818248,0.09196796893957777,0.07473914098519777,0.08250424654210144,0.0842028633826741,0.9009949041494782,0.1817520019412764,0.7358650812909489
SH600986,浙文互联,786,0.2419315700072798,0.25576316428051443,0.5321523901965542,0.027905848095122542,0.5083717544285368,0.09196796893957777,0.5877214268381461,0.4814365445280272,0.17168163067216696
SH600990,四创电子,790,0.847488473671439,0.469060907546712,0.12084445522931328,0.05799563212812424,0.10895413734530454,0.2751759281727736,0.8575588449405485,0.299927202135404,0.401722882795438
SH600999,招商证券,797,0.8453045377335598,0.6275175928172774,0.9963601067702014,0.049745207473914095,0.9961174472215482,0.0300897840330017,0.937151176898811,0.42962873089056053,0.8624120359136132
SH601008,连云港,805,0.19400630914826497,0.18272264013588935,0.5219606891531182,0.050715845668527056,0.49842271293375395,0.43460325163795194,0.6437757825770444,0.04901722882795438,0.6216937636495996
SH601015,陕西黑猫,810,0.36398932297985925,0.3732103858286824,0.8675078864353313,0.02936180538704198,0.8466391652511527,0.12909487988352342,0.6976462023780636,0.07134190730405242,0.6273962630429507
SH601028,玉龙股份,816,0.33571948556175685,0.404270808056297,0.20480465906333414,0.025479252608590148,0.49599611744722155,0.04610531424411551,0.44382431448677506,0.7139043921378306,0.8722397476340694
SH601066,中信建投,819,0.8789128852220335,0.8354768260131036,0.9970880854161611,0.03470031545741325,0.9966027663188547,0.0300897840330017,0.9471002183935938,0.42962873089056053,0.8624120359136132
SH601108,财通证券,831,0.705168648386314,0.642319825285125,0.42295559330259647,0.03736957049259888,0.38170347003154576,0.0300897840330017,0.9201650084930842,0.5641834506187818,0.8624120359136132
SH601162,天风证券,845,0.2419315700072798,0.28099975734045135,0.42295559330259647,0.01455957291919437,0.38170347003154576,0.0300897840330017,0.9012375636981316,0.6810240232953166,0.8624120359136132
SH601166,兴业银行,847,0.9818005338510071,0.705168648386314,0.42295559330259647,0.06964329046347974,0.38170347003154576,0.0300897840330017,0.9771900024265955,0.006309148264984227,0.9471002183935938
SH601187,厦门银行,853,0.755884494054841,0.6568793982043193,0.42295559330259647,0.008250424654210144,0.38170347003154576,0.0300897840330017,0.9818005338510071,0.006309148264984227,0.9443096335840815
SH601238,广汽集团,871,0.6794467362290706,0.49623877699587476,0.009706381946129581,0.06624605678233439,0.00946372239747634,0.08056297015287552,0.4656636738655666,0.33389953894685753,0.5544770686726522
SH601258,庞大集团,872,0.22991992234894443,0.399174957534579,0.07886435331230283,0.05459839844697889,0.07012860956078622,0.1346760495025479,0.6556661004610531,0.43448192186362533,0.5596942489686969
SH601288,农业银行,873,0.6844212569764621,0.6515408881339481,0.9997573404513468,0.08201892744479496,0.9995146809026936,0.0300897840330017,0.9759767046833293,0.006309148264984227,0.9418830380975491
SH601399,国机重装,893,0.21038582868235864,0.2591603979616598,0.07109924775539918,0.024993933511283668,0.06406212084445523,0.23052657122057754,0.6665857801504489,0.5549623877699588,0.12642562484833778
SH601456,国联证券,894,0.47318611987381703,0.4472215481679204,0.9791312788158214,0.0092210628488231,0.9733074496481436,0.0300897840330017,0.9274447949526814,0.6226644018442126,0.8624120359136132
SH601512,中新集团,896,0.7970152875515651,0.7398689638437272,0.052171802960446496,0.07255520504731862,0.04901722882795438,0.938121815093424,0.501577287066246,0.6148992962873089,0.5032759039068188
SH601519,大智慧,899,0.19631157486047077,0.37151176898810967,0.25285124969667555,0.08032031060422228,0.22203348701771414,0.9403057510313031,0.21936423198252852,0.7981072555205048,0.8300169861684057
SH601555,东吴证券,900,0.611016743508857,0.4816792040766804,0.42295559330259647,0.08493084202863382,0.38170347003154576,0.0300897840330017,0.9051201164765833,0.492356224217423,0.8624120359136132
SH601606,长城军工,912,0.3522203348701771,0.37951953409366657,0.272506673137588,0.05508371754428537,0.22373210385828682,0.5088570735258432,0.4166464450376122,0.6716816306721669,0.4064547439941762
SH601700,风范股份,936,0.3882552778451832,0.5690366415918466,0.10822615869934482,0.03955350643047804,0.09754913855860228,0.2683814608104829,0.5583596214511041,0.5173501577287066,0.7358650812909489
SH601702,华峰铝业,937,0.5,0.721426838146081,0.2358650812909488,0.09293860713419073,0.20771657364717303,0.2642562484833778,0.5891773841300655,0.38485804416403785,0.45304537733559813
SH601766,中国中车,941,0.5683086629458869,0.531909730647901,0.01455957291919437,0.09026935209900509,0.01455957291919437,0.3967483620480466,0.7342877942247027,0.2954380004853191,0.9678476098034458
SH601838,成都银行,956,0.936180538704198,0.8194612958019898,0.42295559330259647,0.09099733074496481,0.38170347003154576,0.0300897840330017,0.9810725552050473,0.006309148264984227,0.9443096335840815
