code,name,ann_date,M_8v,M_5v,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI
SZ002793,罗欣药业,20191231,1.7714682526864711,0.7522055607967342,1.6825674318605994,-0.2450799202739336,0.514982435454619,7.309324032159781,1.012383708976576,7.006919105434132,-0.0019758006593557,1.336546778114202
SZ300391,康跃科技,20191231,1.8011826787837166,5.321251593599436,1.2375426350881993,10.60958930140007,0.2371737621792443,0.7675457348964149,0.6027267753304875,1.95422619243199,-0.0179741271677044,1.6170471716565635
SH600301,ST南化,20191231,1.868648863797934,0.1688028385657687,0.3345549587332037,3.853686422093712,0.985034319884734,2.583112106972744,0.287920343180699,0.1167634354758647,0.4113624923928269,0.8372190343277769
SZ000903,云内动力,20191231,1.895661385139166,4.733474276591301,1.2001873026244922,9.053052821144416,1.1535348815727795,1.1366880585761887,1.0243247458197924,0.9831167483184484,-0.0527544564076699,1.0102135375290444
SZ000046,泛海控股,20191231,1.976537934085857,5.574394459861876,1.8359287852305275,10.258764421858167,0.7837016810726053,0.3735593865952442,0.947732021951472,3.2576747276666467,-0.0385364390495067,0.9398524346077822
SH603727,博迈科,20191231,2.0083038789861822,0.0911566894329159,0.1121368182334261,0.014883377586275,2.141327999506432,6.512965553955528,1.0353265611234936,0.4232184618810635,0.1341206067479026,1.8691177404958632
SH600856,*ST中天,20191231,2.0268069086704714,6.599997088503113,1.4581218090416397,11.676079070319206,0.95793942063643,0.3037393175497247,0.9401498582438168,3.161549662432398,-0.0808049441955097,1.4795787762591
SH603179,新泉股份,20191231,2.029650381841412,5.2052836544871965,1.567463902400353,9.673492989543687,0.9770770802579658,0.7405945867758696,0.9875064203163956,1.4078263583277293,-0.0535639990550968,1.089178507032086
SZ300395,菲利华,20191231,2.0318671900996,3.906058635933647,1.077741884207993,8.401357656935064,0.8151244376042193,1.2156105079303792,1.0979953491767955,0.9161424455920084,0.0477169629082776,0.4928674803082775
SZ002114,罗平锌电,20191231,2.044637736879517,6.479232923710213,0.3237928031917875,11.52130344456175,0.9648449273632947,1.6182325840116227,1.0002310396977512,0.4609323516190728,-0.2210667744441409,1.0126466172516695
SH603887,城地香江,20191231,2.055835385630662,1.3945279521867655,1.4870704168882578,0.3069164328802045,6.791850348765252,2.5683716726285994,0.8272239701473385,1.0631973825335257,0.1576643079275998,0.9761114706959422
SZ300324,旋极信息,20191231,2.13585100946621,4.863675642049117,0.859607490884387,9.485129269034791,1.374727274754689,0.9916109759391828,0.9485347254936524,1.0300664717694064,0.0168630878395022,0.8374782691893129
SZ300712,永福股份,20191231,2.1361642143276,4.475457144469498,1.9553711596960563,8.38322265444062,0.9615519098849118,1.068042779016303,0.0,1.2800623255307857,0.037596484817833,1.669795648577408
SH601369,陕鼓动力,20191231,2.1366974517288178,4.833166545613825,1.0734586835837774,9.55695273954712,0.673257390248284,1.186230413420293,0.9938507304215404,0.7391466961158485,-0.0082239482431074,1.0267548823161987
