code,name,level_0,eps,roe,fcff,ocf_to_profit,free_cashflow,grossprofit_margin,debt_to_assets,current_ratio,industry_name_L1_L2_L3
SH601211,国泰君安,831,0.8808053359683794,0.5345849802371542,0.9965415019762845,0.7225790513833992,0.9965415019762845,0.023715415019762844,0.9503458498023716,0.3325098814229249,0.8413964435146444
SH601212,白银有色,832,0.15600296442687747,0.1583498023715415,0.9384881422924901,0.9239130434782609,0.9382411067193676,0.045454545454545456,0.8073122529644269,0.22850790513833993,0.4942468619246862
SH601226,华电重工,837,0.26235177865612647,0.2586462450592885,0.8913043478260869,0.9194664031620553,0.8913043478260869,0.08300395256916997,0.7524703557312253,0.3426383399209486,0.4133106694560669
SH601228,广州港,838,0.33152173913043476,0.45849802371541504,0.620306324110672,0.7749505928853755,0.620306324110672,0.37796442687747034,0.6566205533596838,0.11635375494071146,0.5746600418410042
SH601231,环旭电子,839,0.7768033596837944,0.8416501976284585,0.25024703557312256,0.4276185770750988,0.25024703557312256,0.12351778656126482,0.7966897233201581,0.4644268774703557,0.6689330543933054
SH601236,红塔证券,841,0.5737401185770751,0.6398221343873518,0.3889575098814229,0.8759881422924901,0.3889575098814229,0.023715415019762844,0.8050889328063241,0.8362154150197628,0.8413964435146444
SH601258,庞大集团,843,0.23159584980237155,0.40242094861660077,0.06744071146245059,0.05311264822134387,0.06744071146245059,0.12327075098814229,0.6642786561264822,0.42675395256917,0.06563807531380753
SH601330,绿色动力,847,0.599308300395257,0.6998517786561265,0.06620553359683795,0.31373517786561267,0.06620553359683795,0.9061264822134387,0.8653656126482213,0.07139328063241107,0.6187238493723849
SH601366,利群股份,851,0.37882905138339923,0.2808794466403162,0.09288537549407115,0.888092885375494,0.09288537549407115,0.5197628458498024,0.8270750988142292,0.05953557312252965,0.946260460251046
SH601368,绿城水务,852,0.48023715415019763,0.42070158102766797,0.029891304347826088,0.8604249011857708,0.029891304347826088,0.7507411067193676,0.9019268774703557,0.050889328063241104,0.5911349372384938
SH601369,陕鼓动力,853,0.5916501976284585,0.6321640316205533,0.9350296442687747,0.6509387351778656,0.9350296442687747,0.38315217391304346,0.8772233201581028,0.31200592885375494,0.8935669456066946
SH601375,中原证券,854,0.17094861660079053,0.17638339920948617,0.3889575098814229,0.9799901185770751,0.3889575098814229,0.023715415019762844,0.9145256916996047,0.4298418972332016,0.8413964435146444
SH601377,兴业证券,855,0.691699604743083,0.6867588932806324,0.3889575098814229,0.6457509881422925,0.3889575098814229,0.023715415019762844,0.941699604743083,0.5880681818181818,0.8413964435146444
SH601390,中国中铁,857,0.8237401185770751,0.6590909090909091,0.9977766798418972,0.5116106719367589,0.9977766798418972,0.11413043478260869,0.9221837944664032,0.17613636363636365,0.43213912133891214
SH601399,国机重装,858,0.2117094861660079,0.26136363636363635,0.05014822134387352,0.024456521739130436,0.05014822134387352,0.2198616600790514,0.6753952569169961,0.5489130434782609,0.04223326359832636
SH601456,国联证券,859,0.4772727272727273,0.4508399209486166,0.9804841897233202,0.008893280632411068,0.9804841897233202,0.023715415019762844,0.9394762845849802,0.6175889328063241,0.8413964435146444
SH601500,通用股份,860,0.28248517786561267,0.25123517786561267,0.1492094861660079,0.786808300395257,0.1492094861660079,0.17712450592885376,0.6739130434782609,0.11314229249011858,0.2792887029288703
SH601555,东吴证券,865,0.6156126482213439,0.4856719367588933,0.3889575098814229,0.08275691699604742,0.3889575098814229,0.023715415019762844,0.9169960474308301,0.48542490118577075,0.8413964435146444
SH601588,北辰实业,870,0.20442193675889328,0.20652173913043478,0.7544466403162056,0.2843379446640316,0.7544466403162056,0.4244071146245059,0.9402173913043478,0.5191452569169961,0.45907426778242677
SH601598,中国外运,872,0.5580533596837944,0.6002964426877471,0.9441699604743083,0.6156126482213439,0.9441699604743083,0.0625,0.661808300395257,0.23122529644268774,0.6053870292887029
SH601599,浙文影业,873,0.028285573122529644,0.010622529644268774,0.6830533596837944,0.1755187747035573,0.6830533596837944,0.070899209486166,0.9698616600790514,0.1421689723320158,0.7549686192468619
SH601600,中国铝业,874,0.18292984189723321,0.19738142292490118,0.012845849802371542,0.9649209486166008,0.012845849802371542,0.08695652173913043,0.8263339920948617,0.07905138339920949,0.4989539748953975
SH601607,上海医药,876,0.9282361660079052,0.6497035573122529,0.9849308300395256,0.5247035573122529,0.9849308300395256,0.20355731225296442,0.8243577075098815,0.26222826086956524,0.3113232217573222
